TUCASEID,GEMETSTA,GTMETSTA,PEEDUCA,PEHSPNON,PTDTRACE,TEAGE,TELFS,TEMJOT,TESCHENR,TESCHLVL,TESEX,TESPEMPNOT,TRCHILDNUM,TRDPFTPT,TRERNWA,TRHOLIDAY,TRSPFTPT,TRSPPRES,TRYHHCHILD,TUDIARYDAY,TUFNWGTP,TEHRUSLT,TUYEAR,TU20FWGT,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t18,t50
20211009210221,-1,1,36,2,2,15,5,-1,1,1,2,-1,3,-1,-1,0,-1,3,8,1,20510986.996886,-1,2021,-1.000000,480,90,0,0,0,0,0,0,0,0,5,853,0,0,0,0,12,0
20211009210234,-1,1,38,1,1,18,5,-1,1,1,2,-1,2,-1,-1,0,-1,3,1,7,10744963.345625,-1,2021,-1.000000,660,130,0,0,0,0,135,0,0,0,120,330,0,0,0,0,65,0
20211009210235,-1,1,40,2,1,22,1,2,2,-1,2,1,0,1,60450,0,1,2,-1,7,14211019.867896,40,2021,-1.000000,565,15,1,0,0,0,200,60,0,0,85,439,0,0,0,0,75,0
20211009210238,-1,1,39,2,1,18,2,2,1,2,1,-1,0,2,17640,0,-1,3,-1,4,84208280.015489,24,2021,-1.000000,545,10,0,0,0,182,0,0,0,0,30,490,0,30,0,0,153,0
20211009210241,-1,1,39,2,1,25,1,1,2,-1,2,-1,0,1,55000,0,-1,3,-1,7,9291470.498787,-4,2021,-1.000000,645,0,0,0,630,0,0,0,0,0,60,0,0,0,0,0,105,0
20211009210242,-1,1,36,1,1,15,4,-1,1,1,1,-1,2,-1,-1,0,-1,3,13,5,68028238.425024,-1,2021,-1.000000,530,40,0,0,0,470,0,0,0,0,60,210,30,0,0,30,70,0
20211009210253,-1,1,40,2,1,21,1,2,1,2,1,-1,0,2,30000,0,-1,3,-1,1,17975919.751858,10,2021,-1.000000,540,90,0,1,0,0,0,0,0,0,90,464,0,0,0,0,180,75
20211009210257,-1,1,39,2,1,19,1,2,1,2,2,-1,0,2,36250,0,-1,3,-1,4,28371881.253318,25,2021,-1.000000,570,30,0,0,0,0,0,0,0,0,50,710,0,0,0,0,0,80
20211009210258,-1,1,36,2,1,16,1,2,1,1,1,-1,1,2,6000,0,-1,3,16,7,7515903.793511,4,2021,-1.000000,778,5,0,2,0,0,5,0,0,0,35,340,210,0,0,0,65,0
20211009210262,-1,1,39,1,1,19,1,2,2,-1,2,-1,0,1,90000,0,-1,3,-1,6,41325166.262514,40,2021,-1.000000,765,120,0,0,420,0,0,0,0,0,45,60,0,0,0,0,30,0
20211009210273,-1,1,38,2,1,17,1,2,1,2,1,-1,2,2,24200,0,-1,3,14,7,20458294.997148,20,2021,-1.000000,360,0,0,0,240,255,0,0,0,0,65,430,0,0,5,0,80,5
20211009210275,-1,2,40,2,1,23,5,-1,2,-1,2,2,1,-1,-1,0,-1,2,1,5,22084514.655502,-1,2021,-1.000000,718,120,243,0,0,0,0,0,0,0,90,179,90,0,0,0,0,0
20211009210276,-1,1,39,2,1,20,5,-1,1,2,2,-1,2,-1,-1,0,-1,3,17,2,62414471.878071,-1,2021,-1.000000,570,0,0,0,0,600,0,0,0,0,60,180,0,0,0,0,30,0
20211009210284,-1,2,39,1,1,22,1,2,2,-1,1,-1,4,1,44230,0,-1,3,6,3,34778720.851500,40,2021,-1.000000,595,5,0,0,494,0,0,0,0,0,23,209,60,0,0,0,54,0
20211009210293,-1,1,40,2,1,23,1,2,2,-1,1,1,0,1,73000,0,1,2,-1,7,10643586.701809,45,2021,-1.000000,465,0,1,0,615,0,0,0,0,0,35,274,0,0,0,0,50,0
20211009210296,-1,1,43,2,4,24,1,2,2,-1,1,-1,0,1,125000,0,-1,3,-1,2,18497769.545647,40,2021,-1.000000,675,0,0,0,465,0,0,0,0,0,120,120,0,0,0,0,60,0
20211009210297,-1,1,34,2,1,15,5,-1,1,1,1,-1,3,-1,-1,0,-1,3,6,1,10588978.675852,-1,2021,-1.000000,810,0,0,0,0,0,0,0,0,0,30,590,0,0,0,0,10,0
20211009210304,-1,1,41,2,1,22,1,2,2,-1,1,-1,0,2,42000,0,-1,3,-1,1,8123915.859474,30,2021,-1.000000,765,125,0,0,0,75,0,0,0,0,20,455,0,0,0,0,0,0
20211009210515,-1,1,45,2,1,68,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,3,8776072.531949,-1,2021,-1.000000,780,185,0,0,0,0,10,0,0,0,30,180,0,0,0,0,255,0
20211009210516,-1,1,39,2,2,74,5,-1,-1,-1,2,-1,2,-1,-1,0,-1,3,4,2,18524420.150250,-1,2021,-1.000000,660,0,178,0,0,0,30,20,0,0,50,242,0,0,0,70,190,0
20211009210519,-1,1,38,2,1,46,1,2,2,-1,2,1,0,1,134615,0,1,2,-1,7,5965969.831022,40,2021,-1.000000,730,455,0,0,0,0,30,0,0,0,45,130,0,0,0,0,50,0
20211009210520,-1,1,43,2,1,40,5,-1,2,-1,2,1,2,-1,-1,0,1,1,10,1,6432566.790969,-1,2021,-1.000000,690,25,0,0,0,0,170,45,0,0,35,315,0,0,0,0,160,0
20211009210524,-1,1,42,2,1,70,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,6,13371631.140463,-1,2021,-1.000000,330,520,0,0,0,0,0,0,0,0,105,485,0,0,0,0,0,0
20211009210528,-1,1,42,2,1,29,5,-1,2,-1,2,1,2,-1,-1,0,1,1,0,1,3464547.858442,-1,2021,-1.000000,600,150,350,0,0,0,0,0,0,0,125,35,0,120,0,0,60,0
20211009210531,-1,1,43,2,1,46,1,2,2,-1,2,1,1,1,158250,0,1,1,13,1,4714957.900384,40,2021,-1.000000,690,30,125,0,0,0,0,0,0,0,110,455,0,0,0,0,30,0
20211009210534,-1,1,43,2,1,73,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,2759803.665101,-1,2021,-1.000000,643,92,0,0,0,0,0,0,0,0,80,435,0,0,0,0,190,0
20211009210536,-1,2,43,2,1,65,1,1,-1,-1,2,-1,0,2,16875,0,-1,3,-1,7,3389192.372001,21,2021,-1.000000,630,105,0,0,0,0,45,2,0,0,25,451,0,0,0,0,182,0
20211009210538,-1,2,43,2,1,52,1,2,-1,-1,1,1,0,1,-1,0,1,1,-1,1,5414743.994269,75,2021,-1.000000,500,45,0,45,480,0,30,0,0,0,80,125,0,0,0,5,100,30
20211009210540,-1,1,43,2,4,36,1,2,2,-1,1,-1,0,1,288461,0,-1,3,-1,2,23818218.006038,47,2021,-1.000000,575,0,0,0,445,0,10,0,0,0,50,295,45,0,0,0,20,0
20211009210542,-1,1,39,2,2,57,1,2,-1,-1,2,-1,0,1,70000,0,-1,3,-1,3,8563458.826823,35,2021,-1.000000,655,330,0,0,0,0,0,0,0,0,30,425,0,0,0,0,0,0
20211009210544,-1,1,35,1,1,39,1,2,2,-1,2,2,1,2,32500,0,-1,1,4,7,4655670.687033,5,2021,-1.000000,600,331,0,0,0,0,0,0,0,0,75,434,0,0,0,0,0,0
20211009210548,-1,1,42,2,4,41,1,2,1,2,1,1,1,1,115384,0,1,1,3,6,8103067.702409,40,2021,-1.000000,340,0,97,0,278,0,0,60,0,0,45,430,0,0,0,0,130,60
20211009210556,-1,1,43,2,1,54,1,2,-1,-1,2,-1,0,1,125000,0,-1,3,-1,5,10101078.067428,40,2021,-1.000000,495,98,0,0,375,0,8,90,0,0,30,124,0,0,0,0,220,0
20211009210557,-1,1,33,1,1,41,5,-1,2,-1,2,2,7,-1,-1,0,-1,1,8,1,16759433.703821,-1,2021,-1.000000,510,30,0,0,0,0,0,0,0,0,180,465,0,205,0,0,50,0
20211009210562,-1,2,39,2,1,80,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,4571359.076345,-1,2021,-1.000000,435,765,0,0,0,0,0,0,0,0,180,0,0,0,0,0,60,0
20211009210563,-1,1,43,2,1,60,1,2,-1,-1,1,1,0,1,211538,0,1,1,-1,1,4151950.792306,50,2021,-1.000000,660,300,0,0,0,0,0,0,0,0,80,400,0,0,0,0,0,0
20211009210564,-1,1,39,2,1,40,1,2,2,-1,2,-1,0,1,78846,0,-1,3,-1,3,11240098.836511,40,2021,-1.000000,695,50,0,0,449,0,25,0,0,0,75,110,0,0,0,0,21,15
20211009210574,-1,1,43,2,1,63,1,2,-1,-1,1,-1,0,1,180000,0,-1,3,-1,2,6673268.501128,40,2021,-1.000000,365,40,0,0,540,0,10,0,0,0,25,230,75,0,0,0,10,145
20211009210576,-1,1,42,2,2,30,1,2,2,-1,2,-1,2,1,74000,0,-1,3,0,1,7222413.922133,40,2021,-1.000000,822,87,146,0,0,0,60,0,0,0,25,270,0,0,0,0,30,0
20211009210580,-1,2,42,2,1,60,5,-1,-1,-1,2,2,3,-1,-1,0,-1,1,9,1,3135329.403408,-1,2021,-1.000000,533,255,203,0,0,0,0,0,0,0,110,219,0,103,0,0,17,0
20211009210581,-1,1,41,2,1,56,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,2,14512961.834380,-1,2021,-1.000000,600,135,0,190,0,0,10,70,5,0,20,345,0,0,0,0,65,0
20211009210582,-1,1,43,2,1,65,1,2,-1,-1,2,-1,0,1,125000,0,-1,3,-1,1,3742808.046128,50,2021,-1.000000,780,295,0,0,0,0,45,0,0,0,60,210,0,0,0,30,20,0
20211009210592,-1,1,43,2,1,67,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,2,11606790.899539,-1,2021,-1.000000,500,285,85,0,0,0,0,0,0,0,15,415,0,0,0,0,60,80
20211009210594,-1,1,33,2,2,80,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,4001951.304612,-1,2021,-1.000000,780,0,0,0,0,0,20,0,0,0,30,560,0,0,0,0,50,0
20211009210596,-1,1,40,2,1,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,2383968.835242,-1,2021,-1.000000,585,490,0,0,0,0,0,0,0,0,45,320,0,0,0,0,0,0
20211009210597,-1,1,43,2,1,72,5,-1,-1,-1,1,1,0,-1,-1,0,2,1,-1,1,3580392.073878,-1,2021,-1.000000,710,120,0,10,0,0,45,0,0,0,75,180,0,150,0,0,150,0
20211009210604,-1,1,39,1,2,53,4,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,3,5783798.900517,-1,2021,-1.000000,720,0,0,5,0,0,60,0,0,0,0,575,0,0,0,15,65,0
20211009210610,-1,1,39,2,1,69,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,5,16759409.579936,-1,2021,-1.000000,495,100,0,340,0,0,165,0,0,0,20,270,0,0,0,0,50,0
20211009210612,-1,1,39,2,1,39,2,2,2,-1,2,1,1,1,125000,0,1,2,17,7,16355114.701022,50,2021,-1.000000,736,1,195,0,0,0,3,0,0,0,30,395,0,0,0,0,80,0
20211009210623,-1,1,43,2,1,32,1,2,1,2,1,1,0,1,134615,0,1,1,-1,1,13933687.020903,45,2021,-1.000000,608,0,0,0,10,462,5,0,0,0,34,165,0,0,0,0,156,0
20211009210628,-1,1,45,2,1,34,1,2,2,-1,2,-1,1,1,105769,0,-1,3,15,1,4642292.402537,40,2021,-1.000000,660,110,0,0,0,0,60,0,0,0,85,515,0,0,0,0,10,0
20211009210629,-1,1,43,2,1,50,1,2,-1,-1,2,1,0,1,125000,0,1,1,-1,6,13822907.383183,40,2021,-1.000000,450,0,0,0,610,0,0,0,0,0,110,240,0,0,0,0,30,0
20211009210631,-1,1,39,1,1,25,5,-1,1,2,2,1,0,-1,-1,0,1,2,-1,1,8130140.868584,-1,2021,-1.000000,840,135,0,0,0,0,60,0,0,0,30,320,0,0,0,0,55,0
20211009210638,-1,1,39,2,1,71,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,6,20194834.760404,-1,2021,-1.000000,675,0,0,0,0,0,60,0,0,0,120,340,60,0,0,0,185,0
20211009210641,-1,1,37,2,1,70,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,5,48459132.904967,-1,2021,-1.000000,790,120,65,0,0,0,20,0,0,0,120,120,0,0,0,0,200,5
20211009210649,-1,1,44,2,1,80,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,5,9958507.551675,-1,2021,-1.000000,510,0,0,0,0,0,40,0,0,0,120,744,0,0,0,0,26,0
20211009210650,-1,1,43,2,1,41,1,2,2,-1,2,1,1,1,163461,0,1,1,14,4,21859018.768990,55,2021,-1.000000,450,20,1,0,605,0,15,0,0,0,60,139,0,0,0,0,150,0
20211009210652,-1,2,39,2,1,71,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,2912707.385299,-1,2021,-1.000000,675,135,0,0,0,0,5,0,0,0,100,355,0,100,0,0,70,0
20211009210654,-1,1,34,1,1,85,1,2,-1,-1,1,1,0,1,40000,0,1,2,-1,1,11989110.409153,40,2021,-1.000000,795,0,0,0,336,0,0,0,0,0,30,269,0,0,0,0,10,0
20211009210661,-1,1,39,2,1,42,1,2,2,-1,1,-1,0,1,43500,0,-1,3,-1,5,17281966.417505,40,2021,-1.000000,625,26,0,0,424,0,0,0,0,0,15,315,0,0,0,0,30,5
20211009210663,-1,2,43,2,1,58,1,2,-1,-1,2,-1,0,1,75000,0,-1,3,-1,7,2692768.499054,40,2021,-1.000000,765,150,0,0,175,0,0,0,0,0,105,175,0,0,0,0,70,0
20211009210665,-1,1,43,2,1,68,1,2,-1,-1,2,1,0,1,230769,0,1,1,-1,6,17603297.331373,40,2021,-1.000000,690,90,0,0,120,0,0,60,30,0,120,90,60,0,0,0,180,0
20211009210668,-1,1,43,1,1,37,1,2,2,-1,2,1,3,1,153800,0,1,1,6,1,4567399.196858,60,2021,-1.000000,630,130,120,0,0,0,0,0,0,0,60,500,0,0,0,0,0,0
20211009210669,-1,1,42,2,1,41,1,2,2,-1,2,1,3,2,15000,0,1,1,6,4,11453993.877902,15,2021,-1.000000,535,257,200,0,180,0,65,0,0,0,25,90,0,0,0,0,88,0
20211009210677,-1,2,41,2,1,80,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,5,8437582.352944,-1,2021,-1.000000,605,95,20,0,0,0,0,0,30,0,80,489,34,55,0,0,32,0
20211009210678,-1,1,43,2,1,75,1,2,-1,-1,2,-1,0,2,25200,0,-1,3,-1,6,11513879.376671,20,2021,-1.000000,720,215,0,0,0,0,5,0,0,0,35,415,0,0,0,30,20,0
20211009210679,-1,1,42,2,1,58,1,2,-1,-1,2,2,0,1,120000,0,-1,1,-1,2,17219611.921392,40,2021,-1.000000,440,155,0,0,395,0,0,35,0,0,60,128,0,0,0,0,227,0
20211009210684,-1,1,44,1,1,67,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,4,7247744.420851,-1,2021,-1.000000,570,360,0,0,0,0,95,0,0,0,45,360,0,0,0,0,10,0
20211009210687,-1,1,43,2,2,70,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2021343.131008,-1,2021,-1.000000,585,350,0,0,0,0,40,0,0,0,30,325,0,90,0,0,20,0
20211009210689,-1,1,39,2,1,76,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,6,8940901.985293,-1,2021,-1.000000,720,101,0,0,0,0,20,60,0,0,15,410,0,20,0,0,10,84
20211009210690,-1,1,38,1,1,68,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,3000708.397281,-1,2021,-1.000000,645,270,0,0,0,0,0,0,0,0,20,395,0,35,0,0,0,75
20211009210694,-1,1,43,2,1,31,1,2,2,-1,2,1,0,2,76923,0,1,1,-1,4,15871121.802001,32,2021,-1.000000,615,0,0,0,525,0,0,0,0,0,30,210,0,0,0,0,60,0
20211009210695,-1,1,44,2,1,69,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,3470469.354239,-1,2021,-1.000000,590,90,0,150,0,0,40,50,0,0,30,231,0,110,0,0,149,0
20211009210698,-1,1,44,2,4,46,1,2,2,-1,1,1,1,1,288461,0,1,1,17,5,12135202.758112,50,2021,-1.000000,465,60,15,0,590,0,0,0,0,0,90,100,20,0,0,0,100,0
20211009210702,-1,1,39,2,1,72,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,5304281.427422,-1,2021,-1.000000,550,140,0,470,0,0,0,0,0,0,40,240,0,0,0,0,0,0
20211009210713,-1,1,43,2,1,57,1,2,-1,-1,2,1,0,1,230769,0,1,1,-1,7,4838356.829571,40,2021,-1.000000,610,105,0,2,0,0,285,0,0,0,60,260,0,0,0,0,118,0
20211009210726,-1,1,44,2,2,54,1,2,-1,-1,2,-1,0,1,153846,0,-1,3,-1,4,5904381.014644,40,2021,-1.000000,480,90,0,0,525,0,0,0,0,0,15,150,60,0,0,0,120,0
20211009210731,-1,1,39,2,1,26,1,2,2,-1,1,-1,0,1,90384,0,-1,3,-1,2,25206890.497154,40,2021,-1.000000,480,105,0,0,450,0,0,0,0,0,20,0,0,0,135,0,90,160
20211009210732,-1,1,44,2,5,46,1,2,2,-1,2,-1,0,2,-1,0,-1,3,-1,7,4557721.130154,16,2021,-1.000000,555,400,0,0,105,0,120,0,0,0,90,105,0,0,0,0,65,0
20211009210733,-1,1,44,2,1,35,1,2,2,-1,2,-1,0,1,150000,0,-1,3,-1,1,4068543.392463,40,2021,-1.000000,680,150,0,0,0,0,90,0,0,0,50,305,0,0,0,120,40,5
20211009210736,-1,1,44,2,1,36,5,-1,2,-1,2,1,4,-1,-1,0,1,1,1,1,7072184.866132,-1,2021,-1.000000,628,30,255,0,0,0,0,0,0,0,25,180,60,90,0,0,102,70
20211009210737,-1,1,43,2,1,60,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,5407786.357454,-1,2021,-1.000000,730,0,0,31,0,0,0,0,15,0,20,364,0,0,0,30,105,145
20211009210740,-1,1,41,1,1,64,1,2,-1,-1,1,2,0,1,65000,0,-1,1,-1,5,12732983.540748,40,2021,-1.000000,585,0,0,0,515,0,0,0,0,0,105,215,0,0,0,0,20,0
20211009210741,-1,1,44,2,1,52,1,2,-1,-1,2,2,0,1,138461,0,-1,1,-1,3,13601162.806258,40,2021,-1.000000,570,115,0,0,430,0,0,0,0,0,110,195,0,0,0,0,20,0
20211009210750,-1,1,43,1,1,73,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,2747799.693687,-1,2021,-1.000000,570,105,0,0,0,0,0,0,0,0,135,120,0,0,510,0,0,0
20211009210751,-1,1,39,2,1,58,1,2,-1,-1,2,2,0,1,80000,0,-1,1,-1,7,7283377.056783,40,2021,-1.000000,330,515,1,0,0,0,25,0,0,0,15,424,0,0,0,10,120,0
20211009210752,-1,1,43,2,2,64,1,2,-1,-1,2,2,0,1,125840,0,-1,1,-1,1,7561992.450500,44,2021,-1.000000,825,120,0,0,0,0,0,0,0,0,120,225,0,90,0,0,60,0
20211009210755,-1,2,44,2,1,73,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,5,8490797.939647,-1,2021,-1.000000,450,330,0,0,0,0,0,0,0,0,50,610,0,0,0,0,0,0
20211009210756,-1,1,39,2,1,47,1,2,2,-1,1,1,0,1,120000,0,1,1,-1,3,36419901.697587,40,2021,-1.000000,475,115,0,0,410,0,20,0,0,0,65,240,0,0,0,0,115,0
20211009210758,-1,1,44,2,1,54,1,2,-1,-1,1,-1,0,1,130769,0,-1,3,-1,7,2407625.923013,40,2021,-1.000000,560,100,0,0,120,0,15,0,0,0,110,350,120,0,0,0,65,0
20211009210759,-1,1,39,2,1,64,5,-1,-1,-1,1,1,0,-1,-1,0,1,1,-1,3,28688029.387264,-1,2021,-1.000000,435,0,0,0,0,0,0,0,0,0,60,120,0,0,0,0,825,0
20211009210763,-1,1,44,2,1,44,2,2,2,-1,2,2,1,2,-1,0,-1,1,7,5,10696991.776451,10,2021,-1.000000,516,262,140,0,60,0,61,0,0,0,35,35,0,0,0,180,121,30
20211009210771,-1,1,40,2,4,27,1,2,2,-1,1,-1,0,1,100000,0,-1,3,-1,7,3649367.400792,40,2021,-1.000000,810,0,0,0,0,0,5,0,0,0,60,325,0,0,0,240,0,0
20211009210772,-1,1,39,2,3,51,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,4820512.056155,-1,2021,-1.000000,1139,16,0,0,0,0,0,0,0,0,37,225,3,0,0,20,0,0
20211009210779,-1,1,40,2,7,32,1,2,2,-1,2,-1,0,1,55000,0,-1,3,-1,1,8170713.865522,40,2021,-1.000000,855,20,0,190,0,0,0,0,0,0,25,170,0,0,0,0,180,0
20211009210780,-1,2,40,2,1,62,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,6,11841330.781039,-1,2021,-1.000000,435,90,56,3,0,0,65,0,0,0,100,256,30,0,0,0,405,0
20211009210781,-1,1,39,2,1,29,1,2,2,-1,1,-1,0,1,92000,0,-1,3,-1,7,17309845.790235,40,2021,-1.000000,555,0,0,0,0,0,0,0,0,0,150,735,0,0,0,0,0,0
20211009210784,-1,2,34,2,1,47,1,2,2,-1,1,1,1,1,-1,0,1,1,16,7,6299812.141286,50,2021,-1.000000,563,641,0,0,0,0,7,0,0,0,50,0,0,0,0,0,52,127
20211009210788,-1,2,41,2,1,73,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,6,9352721.632118,-1,2021,-1.000000,586,141,0,0,0,0,90,5,0,0,15,300,0,0,230,0,73,0
20211009210790,-1,1,46,2,1,65,1,2,-1,-1,2,2,0,1,144230,0,-1,1,-1,1,5807777.480997,50,2021,-1.000000,645,0,0,0,300,0,0,0,0,0,150,245,0,0,0,0,100,0
20211009210795,-1,1,40,2,1,49,1,2,2,-1,1,-1,2,1,159615,0,-1,3,12,7,4627912.916619,40,2021,-1.000000,870,0,0,0,0,0,0,0,0,0,30,540,0,0,0,0,0,0
20211009210807,-1,1,39,2,1,31,1,2,2,-1,2,1,1,2,57600,0,1,1,6,5,45005033.306877,25,2021,-1.000000,419,306,75,0,0,0,10,0,0,0,30,570,0,0,0,0,30,0
20211009210809,-1,1,45,2,1,80,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,2346224.097595,-1,2021,-1.000000,570,170,0,5,0,0,5,0,0,0,60,540,60,0,0,0,15,15
20211009210811,-1,1,43,2,1,40,1,2,2,-1,2,-1,1,1,125000,0,-1,3,12,7,3026785.795276,40,2021,-1.000000,600,65,155,0,0,0,100,0,15,0,90,290,0,0,0,0,125,0
20211009210813,-1,1,44,2,1,66,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,4,7849403.725259,-1,2021,-1.000000,410,669,0,0,0,0,0,0,0,0,241,120,0,0,0,0,0,0
20211009210818,-1,1,44,2,1,74,1,1,-1,-1,2,-1,0,1,83333,0,-1,3,-1,6,8764514.230735,-4,2021,-1.000000,525,56,0,0,639,0,50,0,0,0,95,30,0,0,0,0,45,0
20211009210820,-1,1,45,1,1,65,1,2,-1,-1,1,1,0,1,288461,0,1,2,-1,7,5771766.700413,45,2021,-1.000000,728,25,0,0,536,0,0,0,0,0,57,30,60,0,0,0,4,0
20211009210821,-1,2,37,2,1,74,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2165279.604421,-1,2021,-1.000000,570,45,0,30,0,0,220,0,0,0,80,285,60,0,0,0,150,0
20211009210826,-1,1,43,2,1,54,1,2,-1,-1,1,1,0,1,169230,0,2,1,-1,7,4225743.200439,40,2021,-1.000000,525,0,0,0,0,0,30,0,20,0,50,743,0,0,0,0,72,0
20211009210828,-1,2,39,2,1,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,2280303.686240,-1,2021,-1.000000,789,45,0,0,0,0,0,0,0,0,30,275,30,165,0,0,16,90
20211009210833,-1,1,39,2,1,72,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,5195156.748900,-1,2021,-1.000000,300,90,0,0,0,0,0,0,0,0,60,960,0,0,0,0,0,30
20211009210840,-1,1,43,2,1,46,1,2,2,-1,2,-1,1,1,76000,0,-1,3,15,1,5081584.781547,40,2021,-1.000000,723,115,30,10,0,0,10,0,0,0,130,334,0,0,0,61,27,0
20211009210844,-1,1,43,2,1,71,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,3491002.388173,-1,2021,-1.000000,435,440,0,0,0,0,195,0,0,0,135,180,0,0,0,0,55,0
20211009210848,-1,1,43,2,1,59,1,2,-1,-1,1,-1,0,1,-1,0,-1,3,-1,7,5737937.160382,45,2021,-1.000000,796,90,0,0,105,0,50,0,0,0,105,80,45,0,0,0,39,130
20211009210849,-1,2,41,2,1,62,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,6,11719640.292608,-1,2021,-1.000000,555,285,0,2,0,0,45,0,0,0,45,370,45,0,0,0,93,0
20211009210855,-1,1,39,2,1,55,2,2,-1,-1,2,1,0,1,80769,0,1,1,-1,7,5211328.145554,40,2021,-1.000000,420,140,0,0,0,0,0,0,0,0,20,820,0,0,0,0,40,0
20211009210862,-1,1,42,1,1,26,1,2,2,-1,2,-1,1,1,49608,0,-1,3,3,1,4024175.542024,36,2021,-1.000000,630,80,145,0,0,0,40,0,0,0,60,280,0,0,0,0,60,145
20211009210864,-1,1,44,2,1,75,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,4,9705521.498018,-1,2021,-1.000000,585,10,0,0,0,0,0,295,0,0,10,505,0,0,0,0,35,0
20211009210877,-1,1,44,2,4,44,1,2,2,-1,1,1,2,1,288461,0,1,1,8,6,8051324.474898,50,2021,-1.000000,385,60,90,0,540,0,0,0,0,0,75,60,30,30,0,0,50,120
20211009210880,-1,1,43,2,1,85,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,3856076.337794,-1,2021,-1.000000,535,80,0,0,0,0,0,0,0,0,135,615,0,75,0,0,0,0
20211009210882,-1,1,39,2,1,74,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,6448382.946628,-1,2021,-1.000000,570,60,0,0,0,0,0,0,0,0,150,300,270,0,0,0,90,0
20211009210885,-1,1,37,2,1,67,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,4,26630652.733264,-1,2021,-1.000000,390,350,35,0,0,0,0,0,0,0,30,575,60,0,0,0,0,0
20211009210886,-1,2,42,2,1,56,1,2,-1,-1,2,-1,0,1,160000,0,-1,3,-1,4,9668420.349233,-4,2021,-1.000000,545,25,0,0,460,0,35,0,0,0,110,185,30,0,0,0,50,0
20211009210887,-1,1,45,2,1,50,1,2,-1,-1,1,1,1,1,288461,0,2,1,17,4,14819206.394173,60,2021,-1.000000,441,47,10,0,729,0,5,20,0,0,5,120,0,0,0,0,63,0
20211009210891,-1,1,40,2,1,53,1,2,-1,-1,2,1,0,1,-1,0,1,1,-1,6,10243196.987144,55,2021,-1.000000,600,47,0,0,653,0,15,0,0,0,30,60,0,0,0,15,20,0
20211009210892,-1,1,42,2,1,59,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,2769550.328797,-1,2021,-1.000000,488,100,0,0,0,0,7,0,0,0,50,325,360,0,0,40,70,0
20211009210895,-1,1,46,2,1,33,1,2,2,-1,2,-1,0,1,288461,0,-1,3,-1,4,16371305.000521,84,2021,-1.000000,505,35,0,0,668,0,5,0,0,0,35,140,0,0,0,0,52,0
20211009210896,-1,1,39,2,1,74,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,5,23817944.108901,-1,2021,-1.000000,570,30,0,0,0,0,90,0,0,0,90,370,0,60,180,0,50,0
